periodo,ibovespa,,Vale,,Petrobras4
14/08/2007,"50911,75",,"33,35",,"22,98"
15/08/2007,"49285,30",,"31,61",,"22,52"
16/08/2007,"48015,55",,"31,36",,"21,85"
17/08/2007,"48558,76",,"31,93",,"21,57"
20/08/2007,"49206,36",,"32,26",,"21,74"
21/08/2007,"49815,08",,"33,11",,"21,69"
22/08/2007,"51744,56",,"34,92",,"22,91"
23/08/2007,"51848,23",,"35,65",,"22,98"
24/08/2007,"52997,56",,"36,7",,"23,38"
27/08/2007,"53078,15",,"37,29",,"23,28"
28/08/2007,"51645,33",,"35,7",,"22,82"
29/08/2007,"52734,64",,"37,17",,"23,3"
30/08/2007,"52857,84",,"37,23",,"23,63"
31/08/2007,"54637,24",,"38,13",,"24,54"
03/09/2007,"54832,00",,"38,69",,"24,64"
04/09/2007,"55250,47",,"39,48",,"25,24"
05/09/2007,"54407,83",,"38,93",,"25,14"
06/09/2007,"54569,00",,"40,3",,"25,42"
10/09/2007,"52652,57",,"38,98",,"24,82"
11/09/2007,"53920,57",,"40,14",,"25,52"
12/09/2007,"53882,71",,"40,2",,"25,71"
13/09/2007,"54908,18",,"41,47",,"26,01"
14/09/2007,"54671,00",,"40,95",,"25,52"
17/09/2007,"54340,54",,"41,23",,"25,61"
18/09/2007,"56666,30",,"43,96",,"26,72"
19/09/2007,"57264,22",,"44,04",,"26,65"
20/09/2007,"56906,45",,"44,14",,"26,69"
21/09/2007,"57798,79",,"44,38",,"27,49"
24/09/2007,"58719,37",,"46,72",,"28,2"
25/09/2007,"58857,78",,"46,89",,"27,78"
26/09/2007,"59714,83",,"47,71",,"28,14"
27/09/2007,"61052,45",,"49,79",,"28,36"
28/09/2007,"60465,06",,"49,03",,"27,83"
01/10/2007,"62340,34",,"52,22",,"28,36"
02/10/2007,"62017,12",,"51,43",,"28,53"
03/10/2007,"60098,57",,"47,44",,"27,59"
04/10/2007,"60406,72",,"46,13",,"27,83"
05/10/2007,"62318,72",,"48,08",,"28,97"
08/10/2007,"62660,85",,"48,17",,"29,3"
09/10/2007,"63548,70",,"49,21",,"29,92"
10/10/2007,"63197,04",,"48,68",,"30,86"
11/10/2007,"62455,77",,"48,46",,"30,68"
15/10/2007,"62969,45",,"50,25",,"31,79"
16/10/2007,"61717,90",,"48,73",,"31,52"
17/10/2007,"63193,68",,"49,99",,32
18/10/2007,"63261,33",,"50,01",,"31,74"
19/10/2007,"60894,29",,"47,69",,"29,85"
22/10/2007,"61215,13",,"47,13",,"29,67"
23/10/2007,"62697,14",,"48,03",,"30,56"
24/10/2007,"62624,81",,"46,77",,"31,84"
25/10/2007,"62341,49",,"47,47",,"32,27"
26/10/2007,"64275,58",,"49,78",,"33,69"
29/10/2007,"65044,31",,"52,05",,"34,51"
30/10/2007,"64383,13",,51,,"33,18"
31/10/2007,"65317,70",,"51,71",,"34,12"
01/11/2007,"64050,08",,"50,79",,"33,85"
05/11/2007,"62959,55",,"48,92",,"32,27"
06/11/2007,"64503,43",,51,,"33,17"
07/11/2007,"63500,62",,"49,96",,"33,29"
08/11/2007,"63561,91",,"49,95",,38
09/11/2007,"64320,56",,"50,44",,"38,69"
12/11/2007,"61526,87",,"47,97",,"36,17"
13/11/2007,"62927,03",,"48,75",,"36,82"
14/11/2007,"64630,87",,"50,25",,"37,5"
16/11/2007,"64609,38",,"49,2",,"37,34"
19/11/2007,"64609,38",,"47,46",,"36,63"
21/11/2007,"60581,54",,"45,98",,"35,94"
22/11/2007,"60653,01",,"46,37",,"36,08"
23/11/2007,"60970,90",,"46,75",,"36,25"
26/11/2007,"59069,18",,"45,42",,"35,47"
27/11/2007,"59431,50",,"45,33",,"35,06"
28/11/2007,"61714,64",,"48,25",,"35,01"
29/11/2007,"62156,34",,"49,26",,"34,78"
30/11/2007,"63006,16",,"49,34",,"34,07"
03/12/2007,"63199,85",,"49,3",,"34,68"
04/12/2007,"63481,53",,"49,48",,"35,3"
05/12/2007,"64927,96",,"50,52",,"37,19"
06/12/2007,"65790,81",,"51,46",,"38,21"
07/12/2007,"65638,54",,"50,92",,"37,92"
10/12/2007,"65445,96",,"50,91",,"37,76"
11/12/2007,"65512,26",,"49,58",,"38,34"
12/12/2007,"64741,70",,"49,2",,"40,27"
13/12/2007,"62860,99",,"47,12",,39
14/12/2007,"62444,97",,"46,89",,"38,47"
17/12/2007,"59828,21",,"45,28",,"36,46"
18/12/2007,"61096,28",,"46,16",,"37,34"
19/12/2007,"61721,71",,"46,93",,"38,53"
20/12/2007,"61716,00",,"47,65",,"39,04"
21/12/2007,"63097,00",,"48,07",,"40,29"
26/12/2007,"64288,00",,"49,15",,"41,37"
27/12/2007,"63774,00",,"48,16",,"40,91"
28/12/2007,"63886,00",,"48,03",,"41,88"
02/01/2008,"62815,00",,"46,65",,"41,22"
03/01/2008,"62891,00",,"47,31",,"40,56"
04/01/2008,"61036,00",,"45,62",,"38,56"
07/01/2008,"60772,15",,"44,95",,"37,44"
08/01/2008,"62080,73",,"45,8",,"39,49"
09/01/2008,"62673,70",,"45,89",,"40,23"
10/01/2008,"63515,48",,"47,31",,"39,85"
11/01/2008,"61942,36",,"45,82",,"38,64"
14/01/2008,"62187,78",,"46,25",,"38,56"
15/01/2008,"59907,06",,"44,76",,"36,86"
16/01/2008,"58777,45",,"42,91",,"35,47"
17/01/2008,"57036,85",,"43,24",,"33,69"
18/01/2008,"57506,47",,"44,35",,"34,15"
21/01/2008,"53709,11",,"39,31",,"31,62"
22/01/2008,"56097,18",,"40,92",,"34,7"
23/01/2008,"54234,82",,"38,43",,"34,11"
24/01/2008,"57463,31",,"41,36",,"36,5"
28/01/2008,"58593,78",,"41,63",,"38,46"
29/01/2008,"59529,58",,"41,87",,"38,43"
30/01/2008,"60289,41",,"42,78",,"39,29"
31/01/2008,"59490,40",,"42,37",,"38,24"
01/02/2008,"61079,83",,"44,47",,"38,85"
06/02/2008,"58968,53",,"42,77",,"37,48"
07/02/2008,"58965,48",,"42,19",,"38,64"
08/02/2008,"59075,98",,"42,96",,"38,9"
11/02/2008,"60643,22",,"44,52",,"39,55"
12/02/2008,"61805,47",,"45,03",,"39,63"
13/02/2008,"62590,65",,"45,25",,"40,21"
14/02/2008,"61818,99",,"44,86",,"39,73"
15/02/2008,"61271,87",,44,,"39,37"
18/02/2008,"62801,43",,"46,23",,"40,39"
19/02/2008,"62296,54",,46,,"40,57"
20/02/2008,"63747,49",,"47,55",,"40,66"
21/02/2008,"63792,23",,"47,41",,"39,96"
22/02/2008,"64608,78",,"48,4",,"40,09"
25/02/2008,"65000,95",,"48,48",,"40,08"
26/02/2008,"65182,61",,"48,4",,"40,13"
27/02/2008,"65494,85",,"48,59",,"40,76"
28/02/2008,"65555,08",,"49,68",,"40,96"
29/02/2008,"63489,30",,"47,17",,"38,73"
03/03/2008,"64490,46",,"46,97",,"38,46"
04/03/2008,"63655,54",,"46,09",,"37,4"
05/03/2008,"64629,48",,"46,93",,"38,34"
06/03/2008,"62974,65",,"45,92",,"37,57"
07/03/2008,"61867,99",,"45,37",,"37,17"
10/03/2008,"59999,27",,"43,59",,"36,48"
11/03/2008,"62367,72",,"45,88",,"37,91"
12/03/2008,"62176,58",,"45,71",,"37,72"
13/03/2008,"62279,71",,"45,93",,"37,23"
14/03/2008,"61990,99",,"45,99",,"36,5"
17/03/2008,"60011,84",,44,,"35,11"
18/03/2008,"61932,78",,"45,13",,"35,65"
19/03/2008,"58827,36",,"41,88",,"33,01"
20/03/2008,"58987,31",,"41,82",,"33,01"
24/03/2008,"59812,53",,"43,8",,"33,3"
25/03/2008,"61234,06",,"45,02",,"35,04"
26/03/2008,"61415,28",,"47,07",,"35,62"
27/03/2008,"60761,68",,"47,31",,"34,77"
28/03/2008,"60452,12",,"47,5",,"34,53"
31/03/2008,"60968,07",,"48,06",,"35,19"
01/04/2008,"62774,85",,"49,12",,"36,02"
02/04/2008,"63364,36",,"48,54",,"36,98"
03/04/2008,"64175,05",,"48,92",,"37,43"
04/04/2008,"64445,97",,"48,97",,"37,57"
07/04/2008,"64175,58",,"49,2",,"37,43"
08/04/2008,"64539,54",,"49,2",,"38,14"
09/04/2008,"63476,93",,"48,46",,"38,17"
10/04/2008,"63527,11",,"48,2",,"38,31"
11/04/2008,"62585,21",,"47,78",,"37,46"
14/04/2008,"62153,45",,"46,87",,"39,56"
15/04/2008,"62618,39",,"48,11",,"40,03"
16/04/2008,"64151,95",,"49,33",,"39,77"
17/04/2008,"64552,43",,"49,44",,"40,58"
18/04/2008,"64922,68",,"49,34",,"40,67"
22/04/2008,"65412,66",,"50,53",,"41,1"
23/04/2008,"64947,54",,"50,3",,"40,54"
24/04/2008,"64576,26",,"48,87",,"39,67"
25/04/2008,"65187,34",,"49,15",,"40,19"
28/04/2008,"65677,75",,"49,91",,"40,62"
29/04/2008,"63825,74",,"48,69",,"39,01"
30/04/2008,"67868,46",,"51,14",,"40,24"
02/05/2008,"69366,39",,"51,06",,41
05/05/2008,"70174,88",,"51,92",,"41,81"
06/05/2008,"70195,28",,"52,69",,"42,91"
07/05/2008,"69017,66",,"51,5",,"42,77"
08/05/2008,"69722,25",,"52,3",,"42,91"
09/05/2008,"69645,70",,"51,94",,"43,55"
12/05/2008,"70415,82",,"52,69",,"43,62"
13/05/2008,"70503,25",,53,,"44,77"
14/05/2008,"70026,62",,"52,73",,"44,16"
15/05/2008,"71492,36",,"54,25",,"44,93"
16/05/2008,"72766,93",,"55,95",,"45,92"
19/05/2008,"73438,83",,"56,03",,"47,68"
20/05/2008,"73516,81",,"55,92",,"49,27"
21/05/2008,"72294,80",,"54,31",,"50,08"
23/05/2008,"71541,80",,"53,59",,"48,22"
26/05/2008,"71628,75",,"53,26",,"49,18"
27/05/2008,"70992,06",,"52,19",,"47,59"
28/05/2008,"73153,23",,"53,26",,"48,62"
29/05/2008,"71797,54",,"50,97",,"47,05"
30/05/2008,"72592,50",,"51,88",,"46,73"
02/06/2008,"71897,25",,"51,89",,"47,48"
03/06/2008,"70011,93",,"50,06",,"45,25"
04/06/2008,"68673,14",,"48,53",,"43,18"
05/06/2008,"71209,12",,"50,54",,"45,35"
06/06/2008,"69785,87",,"49,25",,"45,38"
09/06/2008,"69281,20",,"48,39",,"45,27"
10/06/2008,"67774,94",,"46,41",,"43,87"
11/06/2008,"66794,76",,"45,43",,"43,3"
12/06/2008,"67319,63",,"45,37",,"43,08"
13/06/2008,"67203,53",,"44,77",,"43,77"
16/06/2008,"67284,61",,"44,84",,"43,67"
17/06/2008,"68437,50",,"46,29",,"44,11"
18/06/2008,"67090,45",,"46,67",,"43,3"
19/06/2008,"66590,41",,"46,48",,"41,86"
20/06/2008,"64613,79",,"44,62",,"41,13"
23/06/2008,"64640,45",,"45,34",,"41,85"
24/06/2008,"64167,77",,46,,"41,74"
25/06/2008,"65853,35",,"47,22",,"42,86"
26/06/2008,"63946,93",,"44,87",,"42,81"
27/06/2008,"64321,11",,"44,91",,"43,2"
30/06/2008,"65017,58",,"45,52",,"44,07"
01/07/2008,"63396,20",,"43,94",,"43,95"
02/07/2008,"61106,22",,"41,42",,"41,94"
03/07/2008,"59273,38",,"40,77",,"40,58"
04/07/2008,"59365,35",,"41,24",,"41,19"
07/07/2008,"59088,20",,"41,39",,"39,99"
08/07/2008,"59535,95",,"41,55",,"38,73"
10/07/2008,"60252,74",,"41,13",,"38,19"
11/07/2008,"60148,26",,"40,99",,"38,72"
14/07/2008,"60720,90",,"41,9",,"38,99"
15/07/2008,"61015,09",,"41,48",,"38,67"
16/07/2008,"62056,47",,"40,66",,"37,92"
17/07/2008,"60108,72",,"38,47",,"36,04"
18/07/2008,"59988,10",,"38,33",,"36,43"
21/07/2008,"60771,79",,"39,51",,"36,96"
22/07/2008,"59647,32",,"38,08",,"35,7"
23/07/2008,"59420,86",,"38,19",,"34,42"
24/07/2008,"57434,37",,"36,27",,"32,9"
25/07/2008,"57199,14",,"36,25",,"32,9"
28/07/2008,"56869,02",,"36,41",,"33,24"
29/07/2008,"58042,87",,"37,22",,"33,19"
30/07/2008,"59997,64",,"39,72",,"34,81"
31/07/2008,"59505,18",,"38,99",,"34,23"
01/08/2008,"57630,35",,"36,7",,"32,91"
04/08/2008,"55609,07",,"34,08",,"31,37"
05/08/2008,"56470,59",,"34,4",,"30,71"
06/08/2008,"57542,49",,"35,04",,"31,75"
07/08/2008,"57017,55",,"35,08",,"32,29"
08/08/2008,"56584,40",,"34,55",,"31,99"
11/08/2008,"54720,25",,"33,03",,"31,18"
12/08/2008,"54502,97",,"33,02",,"31,54"
13/08/2008,"54573,18",,"33,94",,"32,19"
14/08/2008,"55138,35",,"34,84",,"31,89"
15/08/2008,"54244,03",,"34,08",,"31,15"
18/08/2008,"53326,54",,"33,31",,"30,21"
19/08/2008,"53638,70",,"33,81",,"31,12"
20/08/2008,"55377,15",,"36,17",,"32,62"
21/08/2008,"55934,70",,"37,03",,"33,75"
22/08/2008,"55850,13",,"36,36",,"33,65"
25/08/2008,"54477,25",,"35,44",,"32,24"
26/08/2008,"54358,70",,"35,32",,"32,6"
27/08/2008,"55519,24",,"36,75",,"33,57"
28/08/2008,"56382,22",,"36,93",,"33,71"
29/08/2008,"55680,41",,"36,27",,"33,29"
01/09/2008,"55162,14",,"35,79",,"32,62"
02/09/2008,"54404,41",,"35,21",,"31,58"
03/09/2008,"53527,01",,"34,98",,"31,09"
04/09/2008,"51408,54",,"33,89",,"29,99"
05/09/2008,"51939,60",,"34,46",,"30,38"
08/09/2008,"50717,97",,"33,26",,"28,86"
09/09/2008,"48435,30",,"31,82",,"27,04"
10/09/2008,"49633,16",,"33,64",,"27,35"
11/09/2008,"51270,40",,"35,03",,"29,95"
12/09/2008,"52392,86",,"35,6",,"31,47"
15/09/2008,"48416,33",,"32,09",,"28,41"
16/09/2008,"49228,92",,"33,29",,"29,85"
17/09/2008,"45908,51",,"30,73",,"28,41"
18/09/2008,"48422,75",,"33,02",,"30,71"
19/09/2008,"53055,38",,"35,16",,"33,35"
22/09/2008,"51540,58",,"33,83",,"33,29"
23/09/2008,"49593,17",,"31,99",,"31,7"
24/09/2008,"49842,99",,"32,59",,"32,89"
25/09/2008,"51828,46",,"34,18",,"34,38"
26/09/2008,"50782,99",,"32,92",,"33,79"
29/09/2008,"46028,06",,"28,92",,"31,23"
30/09/2008,"49541,27",,"31,22",,"33,47"
01/10/2008,"49798,65",,"31,21",,"33,29"
02/10/2008,"46145,10",,"28,06",,"30,57"
03/10/2008,"44517,32",,"27,64",,"29,56"
06/10/2008,"42100,79",,"25,76",,"28,61"
07/10/2008,"40139,85",,"24,81",,"26,99"
08/10/2008,"38593,54",,"24,62",,"25,46"
09/10/2008,"37080,30",,"23,43",,"24,68"
10/10/2008,"35609,54",,"23,19",,"22,89"
13/10/2008,"40829,13",,"26,21",,"25,66"
14/10/2008,"41569,03",,"26,44",,"26,03"
15/10/2008,"36833,02",,"22,43",,"22,89"
16/10/2008,"36441,72",,"21,95",,"21,17"
17/10/2008,"36399,09",,"22,75",,"21,92"
20/10/2008,"39441,08",,"25,64",,"24,21"
21/10/2008,"39043,39",,"25,93",,"23,84"
22/10/2008,"35069,73",,"23,68",,"22,13"
23/10/2008,"33818,49",,"22,89",,"21,64"
24/10/2008,"31481,55",,"21,67",,"19,45"
27/10/2008,"29435,11",,"19,89",,"17,27"
10/28/2008,"33386,65",,"22,55",,"19,12"
10/29/2008,"34845,21",,"23,09",,"20,41"
10/30/2008,"37448,77",,"24,76",,"21,79"
10/31/2008,"37256,84",,"24,96",,"22,23"
11/3/2008,"38249,44",,"25,82",,"22,07"
11/4/2008,"40254,80",,"27,24",,"23,94"
11/5/2008,"37785,66",,"25,32",,"23,13"
11/6/2008,"35774,17",,"24,37",,"21,84"
11/7/2008,"36665,11",,"23,88",,"22,18"
11/10/2008,"36776,27",,"24,81",,"22,84"
11/11/2008,"37261,90",,"25,11",,"22,8"
11/12/2008,"34373,99",,"23,44",,"19,67"
11/13/2008,"35993,33",,"23,82",,"20,12"
11/14/2008,"35789,10",,"24,07",,"19,8"
11/17/2008,"35717,21",,"23,88",,"19,5"
11/18/2008,"34094,66",,"22,74",,"18,35"
11/19/2008,"33626,34",,"22,11",,"17,64"
11/21/2008,"31250,60",,"20,39",,"16,11"
11/24/2008,"34188,83",,"23,03",,"18,34"
11/25/2008,"34812,86",,"23,48",,"18,46"
11/26/2008,"36469,61",,24,,"19,57"
11/27/2008,"36212,65",,"23,78",,"19,02"
11/28/2008,"36595,87",,"24,08",,"19,13"
12/1/2008,"34740,50",,"22,49",,"17,54"
12/2/2008,"35000,84",,"22,1",,"17,45"
12/3/2008,"35296,70",,"22,07",,"18,41"
12/4/2008,"35127,77",,"21,58",,"17,74"
12/5/2008,"35347,39",,"21,13",,"17,31"
12/8/2008,"38284,91",,"23,3",,"19,27"
12/9/2008,"37968,11",,"23,31",,"19,17"
12/10/2008,"39004,40",,"24,86",,"20,92"
12/11/2008,"38519,07",,"24,34",,"21,3"
12/12/2008,"39373,86",,"24,61",,"21,55"
12/15/2008,"38320,19",,"24,29",,"21,84"
12/16/2008,"39993,46",,"25,48",,"22,69"
12/17/2008,"39947,43",,"25,93",,"23,22"
12/18/2008,"39536,27",,"24,87",,"22,41"
12/19/2008,"39131,23",,"24,76",,"22,27"
12/22/2008,"37618,50",,"23,67",,"21,11"
12/23/2008,"36470,78",,"22,81",,"20,98"
12/26/2008,"36864,13",,"23,48",,"21,74"
12/29/2008,"37060,16",,"23,39",,"22,26"
12/30/2008,"37550,31",,"23,47",,"22,57"
1/2/2009,"40198,44",,"25,74",,"24,25"
1/5/2009,"41518,66",,"27,51",,"24,81"
1/6/2009,"42312,28",,"28,45",,"25,15"
1/7/2009,"40657,90",,"27,01",,"24,16"
1/8/2009,"41990,55",,"28,01",,"25,2"
1/9/2009,"41582,94",,"27,74",,"25,1"
1/12/2009,"39403,47",,"25,72",,"23,47"
1/13/2009,"39554,23",,"26,28",,"23,67"
1/14/2009,"37981,77",,"25,25",,"23,03"
1/15/2009,"39151,08",,"25,94",,"23,82"
1/16/2009,"39341,54",,"26,14",,24
1/19/2009,"38828,32",,"25,93",,"23,55"
1/20/2009,"37272,07",,"24,86",,"22,79"
1/21/2009,"38542,90",,"25,52",,"23,98"
1/22/2009,"37894,33",,"25,4",,"23,36"
1/23/2009,"38132,35",,"25,84",,"23,31"
1/26/2009,"38509,90",,"26,48",,"23,52"
1/27/2009,"38698,92",,"27,44",,"23,62"
1/28/2009,"40227,45",,"28,86",,"24,9"
1/29/2009,"39638,42",,28,,"24,74"
1/30/2009,"39300,79",,"27,52",,"24,74"
2/2/2009,"38666,44",,"27,27",,"24,4"
2/3/2009,"39746,76",,"28,49",,"25,28"
2/4/2009,"40129,04",,"29,53",,"25,4"
2/5/2009,"41108,65",,"30,8",,"25,7"
2/6/2009,"42755,50",,"31,91",,"26,78"
2/9/2009,"42100,12",,"30,97",,"27,07"
2/10/2009,"41207,43",,"30,35",,"26,73"
2/11/2009,"40845,62",,"29,76",,"26,58"
2/12/2009,"40500,79",,"29,28",,"26,48"
2/13/2009,"41673,62",,"30,15",,"27,28"
2/16/2009,"41841,32",,"30,38",,"27,59"
2/17/2009,"39846,97",,"28,55",,"26,09"
2/18/2009,"39674,39",,"29,09",,"25,59"
2/19/2009,"39730,33",,"29,27",,"25,99"
2/20/2009,"38714,64",,"27,32",,"25,48"
2/25/2009,"38231,58",,"26,05",,"25,94"
2/26/2009,"38180,18",,"26,1",,"26,21"
2/27/2009,"38183,31",,"26,36",,"26,09"
3/2/2009,"36234,69",,"24,81",,"24,73"
3/3/2009,"36467,56",,"25,35",,"24,51"
3/4/2004,"38402,24",,"27,81",,"26,06"
3/5/2009,"37368,93",,"26,73",,"25,7"
3/6/2009,"37105,09",,"26,11",,"25,37"
3/9/2009,"36741,35",,"25,32",,"25,4"
3/10/2009,"38794,55",,"26,89",,"26,75"
3/11/2009,"38894,80",,27,,"26,89"
3/12/2009,"39151,86",,"26,63",,"27,23"
3/13/2009,"39015,37",,"26,14",,"27,38"
3/16/2009,"38607,20",,"26,24",,"26,87"
3/17/2009,"39510,72",,"26,58",,"27,65"
3/18/2009,"40142,29",,"26,49",,"27,97"
3/19/2009,"40453,43",,"26,82",,"28,91"
3/20/2009,"40076,41",,"26,63",,"28,76"
3/23/2009,"42438,55",,"27,9",,"30,5"
3/24/2009,"41475,83",,"26,95",,"29,99"
3/25/2009,"41799,30",,"27,2",,"30,07"
3/26/2009,"42588,66",,"27,81",,"30,01"
3/27/2009,"41907,29",,"27,31",,"29,25"
3/30/2009,"40653,13",,"26,2",,"28,44"
3/31/2009,"40925,87",,"26,28",,"28,22"
4/1/2009,"41976,33",,"26,58",,"29,06"
4/2/2009,"43736,45",,"28,2",,"30,14"
4/3/2009,"44390,98",,"28,64",,"30,04"
4/6/2009,"44167,25",,"28,14",,"29,94"
4/7/2009,"43824,53",,"27,72",,"29,62"
4/8/2009,"44181,98",,"27,79",,"29,53"
4/9/2009,"45538,71",,"29,18",,"30,84"
4/13/2009,"45991,89",,"29,89",,"30,79"
4/14/2009,"45418,18",,"29,81",,"30,5"
4/15/2009,"45272,65",,"29,87",,"29,98"
4/16/2009,"46024,78",,"30,1",,30
4/17/2009,"45272,00",,"29,8",,"29,52"
4/20/2009,"44433,15",,"29,13",,"28,8"
4/22/2009,"44888,20",,"29,35",,"28,61"
4/23/2009,"45801,17",,"30,07",,"29,27"
4/24/2009,"46771,79",,"30,55",,"29,31"
4/27/2009,"45819,71",,"29,7",,"28,69"
4/28/2009,"45821,44",,"29,5",,"28,83"
4/29/2009,"47226,79",,"30,1",,"29,74"
4/30/2009,"47289,53",,"30,48",,"29,54"
5/4/2009,"50404,53",,"33,15",,"31,63"
5/5/2009,"50669,00",,"32,89",,"32,08"
5/6/2009,"51499,48",,"33,15",,"32,55"
5/7/2009,"50058,06",,"32,08",,"31,98"
5/8/2009,"51395,99",,"32,75",,33
5/11/2009,"50976,39",,"32,82",,"32,87"
5/12/2009,"50325,78",,"32,25",,"32,35"
5/13/2009,"48679,19",,"31,1",,"31,48"
5/14/2009,"49446,00",,"31,38",,"31,74"
5/15/2009,"49007,21",,"31,17",,"31,3"
5/18/2009,"51463,02",,"33,13",,"32,71"
5/19/2009,"51346,61",,"33,31",,"32,72"
5/20/2009,"51245,09",,"33,3",,"33,15"
5/21/2009,"50087,33",,"32,31",,"32,5"
5/22/2007,"50568,49",,"32,45",,"32,87"
5/25/2009,"50816,24",,"32,65",,"32,95"
5/26/2009,"51840,80",,"33,1",,"33,74"
5/27/2009,"51791,61",,"32,36",,"33,74"
5/28/2009,"53040,74",,"32,9",,"34,65"
5/29/2009,"53197,73",,"32,5",,"34,45"
6/1/2009,"54486,29",,"33,79",,"35,24"
6/2/2009,"53999,52",,"32,95",,"34,55"
6/3/2009,"52086,00",,"31,7",,"33,15"
6/4/2009,"53463,90",,"32,42",,"34,09"
6/5/2009,"53341,01",,"32,5",,"33,98"
6/8/2009,"53630,39",,33,,"33,88"
6/9/2009,"53157,13",,"33,08",,"33,51"
6/10/2009,"53410,93",,"33,45",,"33,88"
6/12/2009,"53558,00",,"33,15",,"33,95"
6/15/2009,"52033,82",,"32,7",,"33,3"
6/16/2009,"51205,00",,"32,18",,"32,55"
6/17/2009,"51045,00",,"31,88",,"32,05"
6/18/2009,"50903,00",,"31,56",,"31,76"
6/19/2009,"51373,77",,"31,45",,"31,95"
6/22/2009,"49494,80",,"29,93",,"30,86"
6/23/2009,"49813,00",,"30,19",,"31,4"
6/24/2009,"49672,00",,"29,48",,31
6/25/2009,"51514,00",,"30,69",,"32,25"
6/26/2009,"51485,00",,"30,1",,"32,25"
6/29/2009,"52137,00",,"30,3",,"33,05"
6/30/2009,"51465,46",,"29,85",,"32,45"
7/1/2009,"51543,78",,"30,12",,"31,8"
7/2/2009,"51024,00",,"30,05",,"30,94"
7/3/2009,"50934,69",,"29,92",,"30,71"
7/6/2009,"50622,00",,"29,38",,"30,04"
7/7/2009,"49456,00",,"27,75",,"29,35"
7/8/2009,"49177,00",,"28,17",,"29,11"
7/10/2009,"49220,00",,"28,05",,"29,67"
7/13/2009,"49186,00",,"28,25",,"29,79"
7/14/2009,"48872,00",,"27,85",,"29,59"
7/15/2009,"51296,00",,"30,17",,"30,76"
7/16/2009,"51918,00",,"30,1",,"30,95"
7/17/2009,"52072,00",,"30,18",,"31,5"
7/20/2009,"53154,93",,"31,1",,"31,9"
7/21/2009,"53233,00",,"31,56",,"31,82"
7/22/2009,"53072,00",,"31,15",,"31,69"
7/23/2009,"54249,00",,"31,9",,"32,4"
7/24/2009,"54457,00",,"32,18",,"32,5"
7/27/2009,"54548,00",,"32,43",,"32,45"
7/28/2009,"54471,54",,"32,4",,"31,75"
7/29/2009,"53734,53",,"31,85",,"30,9"
7/30/2009,"54478,43",,"32,01",,"31,22"
7/31/2009,"54765,72",,"32,4",,"31,47"
8/3/2009,"56200,00",,"33,05",,"32,55"
8/4/2009,"56038,07",,"33,04",,"32,12"
8/5/2009,"56384,08",,"33,11",,"32,32"
8/6/2009,"55754,88",,"32,71",,"31,9"
8/7/2009,"56329,51",,"33,03",,32
8/10/2009,"56830,01",,"33,07",,"32,1"
8/11/2009,"55761,00",,"32,34",,"31,22"
8/12/2009,"56588,00",,"32,62",,"31,89"
8/13/2009,"57047,98",,"33,45",,"32,49"
8/14/2009,"56638,00",,"33,75",,"32,35"
8/17/2009,"55218,37",,"32,33",,32
8/18/2009,"55748,92",,"32,2",,"32,23"
8/19/2009,"56384,00",,"32,15",,"32,43"
8/20/2009,"56831,48",,"32,46",,"32,68"
8/21/2009,"57728,59",,"33,19",,"33,26"
8/24/2009,"57775,37",,"33,6",,"33,03"
8/25/2009,"57421,43",,"33,4",,"32,86"
8/26/2009,"57765,69",,"32,73",,"32,8"
8/27/2009,"57703,85",,"32,68",,"32,49"
8/28/2009,"57700,00",,"32,92",,"32,19"
8/31/2009,"56488,98",,"32,24",,"31,03"
9/1/2009,"55814,96",,"31,92",,"30,57"
9/2/2009,"55385,72",,"31,55",,"31,1"
9/3/2009,"55707,17",,"31,89",,"31,14"
9/4/2009,"56652,28",,"32,37",,"31,45"
9/8/2009,"57854,80",,"33,11",,"31,81"
9/9/2009,"57909,95",,"33,07",,"31,93"
9/10/2009,"58535,79",,"33,7",,"32,25"
9/11/2009,"58366,38",,"33,46",,"32,06"
9/14/2009,"58867,55",,"33,79",,"32,16"
9/15/2009,"59263,86",,"34,14",,"32,31"
9/16/2009,"60410,66",,"34,64",,"33,23"
9/17/2009,"60236,03",,"34,29",,"33,18"
9/18/2009,"60703,01",,"34,73",,"33,52"
9/21/2009,"60928,02",,"35,37",,"33,47"
9/22/2009,"61493,39",,"36,27",,"33,7"
9/23/2009,"60496,19",,"35,82",,"33,14"
9/24/2009,"60046,28",,"35,42",,"32,7"
9/25/2009,"60355,73",,"35,54",,33
9/28/2009,"61316,62",,"36,06",,"33,75"
9/29/2009,"61235,26",,"35,79",,"33,64"
9/30/2009,"61517,89",,"35,86",,"33,86"
10/1/2009,"60459,33",,"34,95",,"33,13"
10/2/2009,"61171,99",,"35,84",,"33,24"
10/5/2009,"62369,30",,"36,39",,"33,52"
10/6/2009,"62670,59",,"36,46",,"33,56"
10/7/2009,"62638,28",,"37,22",,"33,72"
10/8/2009,"63759,87",,"37,82",,"34,49"
10/9/2009,"64071,01",,"37,98",,"34,68"
10/13/2009,"64645,59",,"37,85",,"34,85"
10/14/2009,"66201,13",,"39,59",,"35,17"
10/15/2009,"66703,00",,"39,87",,"35,61"
10/16/2009,"66200,48",,"39,82",,"35,42"
10/19/2009,"67239,45",,"41,06",,"36,35"
10/20/2009,"65303,11",,"40,17",,"35,51"
